CMDLINE /Users/georgeanton/Desktop/Interviews/blogs/advanced_concepts/python_concepts/venv/bin/python3.10 particle.py
MEM 73.832031 1676512629.3264
MEM 73.832031 1676512629.4277
MEM 73.832031 1676512629.5326
MEM 73.832031 1676512629.6376
MEM 73.832031 1676512629.7382
MEM 73.832031 1676512629.8419
MEM 73.832031 1676512629.9441
MEM 73.832031 1676512630.0486
MEM 73.832031 1676512630.1489
MEM 73.832031 1676512630.2517
MEM 73.832031 1676512630.3565
MEM 73.832031 1676512630.4601
MEM 73.832031 1676512630.5652
MEM 73.832031 1676512630.6703
MEM 73.832031 1676512630.7754
MEM 73.832031 1676512630.8787
MEM 73.832031 1676512630.9798
MEM 73.832031 1676512631.0802
MEM 73.832031 1676512631.1837
MEM 73.832031 1676512631.2884
MEM 73.832031 1676512631.3929
MEM 73.832031 1676512631.4946
MEM 73.832031 1676512631.5982
MEM 73.832031 1676512631.7028
MEM 73.832031 1676512631.8078
MEM 73.832031 1676512631.9091
MEM 73.832031 1676512632.0107
MEM 73.832031 1676512632.1148
MEM 73.832031 1676512632.2178
MEM 73.832031 1676512632.3226
MEM 73.832031 1676512632.4270
MEM 73.832031 1676512632.5297
MEM 73.832031 1676512632.6311
MEM 73.832031 1676512632.7362
MEM 73.832031 1676512632.8432
MEM 73.832031 1676512632.9459
MEM 73.832031 1676512633.0507
MEM 73.832031 1676512633.1531
MEM 73.832031 1676512633.2579
MEM 73.832031 1676512633.3619
MEM 73.832031 1676512633.4655
MEM 73.832031 1676512633.5682
MEM 73.832031 1676512633.6733
MEM 73.832031 1676512633.7735
MEM 73.832031 1676512633.8773
MEM 73.832031 1676512633.9814
MEM 73.832031 1676512634.0850
MEM 73.832031 1676512634.1859
MEM 73.832031 1676512634.2902
MEM 73.832031 1676512634.3950
MEM 73.832031 1676512634.4980
MEM 73.832031 1676512634.6028
MEM 73.832031 1676512634.7080
MEM 73.832031 1676512634.8098
MEM 73.832031 1676512634.9127
MEM 73.832031 1676512635.0171
MEM 73.832031 1676512635.1222
MEM 73.832031 1676512635.2241
MEM 73.832031 1676512635.3261
MEM 73.832031 1676512635.4270
MEM 73.832031 1676512635.5320
MEM 73.832031 1676512635.6356
MEM 73.832031 1676512635.7385
MEM 73.832031 1676512635.8425
MEM 73.832031 1676512635.9463
MEM 73.832031 1676512636.0497
MEM 73.832031 1676512636.1544
MEM 73.832031 1676512636.2582
MEM 73.832031 1676512636.3628
MEM 73.832031 1676512636.4666
MEM 73.832031 1676512636.5675
MEM 73.832031 1676512636.6714
MEM 73.832031 1676512636.7736
MEM 73.832031 1676512636.8785
MEM 73.832031 1676512636.9806
MEM 73.832031 1676512637.0839
MEM 73.832031 1676512637.1850
MEM 73.832031 1676512637.2881
MEM 73.832031 1676512637.3927
MEM 73.832031 1676512637.4938
MEM 73.832031 1676512637.5949
MEM 73.832031 1676512637.6955
MEM 73.832031 1676512637.7960
MEM 73.832031 1676512637.8966
MEM 73.832031 1676512637.9998
MEM 73.832031 1676512638.1049
MEM 73.832031 1676512638.2083
MEM 73.832031 1676512638.3092
MEM 73.832031 1676512638.4136
MEM 73.832031 1676512638.5149
MEM 73.832031 1676512638.6186
MEM 73.832031 1676512638.7223
MEM 73.832031 1676512638.8250
MEM 73.832031 1676512638.9271
MEM 73.832031 1676512639.0320
MEM 73.832031 1676512639.1362
MEM 73.832031 1676512639.2392
MEM 73.832031 1676512639.3441
MEM 73.832031 1676512639.4468
MEM 73.832031 1676512639.5475
MEM 73.832031 1676512639.6520
MEM 73.832031 1676512639.7532
MEM 73.832031 1676512639.8579
MEM 73.832031 1676512639.9632
MEM 73.832031 1676512640.0671
MEM 73.832031 1676512640.1701
MEM 73.832031 1676512640.2738
MEM 73.832031 1676512640.3786
MEM 73.832031 1676512640.4825
MEM 73.832031 1676512640.5843
MEM 73.832031 1676512640.6844
MEM 73.832031 1676512640.7853
MEM 73.832031 1676512640.8857
MEM 73.832031 1676512640.9907
MEM 73.832031 1676512641.0951
MEM 73.832031 1676512641.1960
MEM 73.832031 1676512641.2965
MEM 73.832031 1676512641.3974
MEM 73.832031 1676512641.4990
MEM 73.832031 1676512641.5998
MEM 73.832031 1676512641.7028
MEM 73.832031 1676512641.8034
MEM 73.832031 1676512641.9080
MEM 73.832031 1676512642.0104
MEM 73.832031 1676512642.1136
MEM 73.832031 1676512642.2165
MEM 73.832031 1676512642.3204
MEM 73.832031 1676512642.4236
MEM 73.832031 1676512642.5250
MEM 73.832031 1676512642.6289
MEM 73.832031 1676512642.7314
MEM 73.832031 1676512642.8321
MEM 73.832031 1676512642.9365
MEM 73.832031 1676512643.0373
MEM 73.832031 1676512643.1385
MEM 73.832031 1676512643.2424
MEM 73.832031 1676512643.3443
MEM 73.832031 1676512643.4449
MEM 73.832031 1676512643.5501
MEM 73.832031 1676512643.6528
MEM 73.832031 1676512643.7529
MEM 73.832031 1676512643.8580
MEM 73.832031 1676512643.9599
MEM 73.832031 1676512644.0618
MEM 73.832031 1676512644.1624
MEM 73.832031 1676512644.2665
MEM 73.832031 1676512644.3716
MEM 73.832031 1676512644.4755
MEM 73.832031 1676512644.5779
MEM 73.832031 1676512644.6820
MEM 73.832031 1676512644.7867
MEM 73.832031 1676512644.8907
MEM 73.832031 1676512644.9951
MEM 73.832031 1676512645.0987
MEM 73.832031 1676512645.2027
MEM 73.832031 1676512645.3065
MEM 73.832031 1676512645.4108
MEM 73.832031 1676512645.5142
MEM 73.832031 1676512645.6193
MEM 73.832031 1676512645.7241
MEM 73.832031 1676512645.8284
MEM 73.832031 1676512645.9331
MEM 73.832031 1676512646.0368
MEM 73.832031 1676512646.1388
MEM 73.832031 1676512646.2439
MEM 73.832031 1676512646.3486
MEM 73.832031 1676512646.4536
MEM 73.832031 1676512646.5580
MEM 73.832031 1676512646.6584
MEM 73.832031 1676512646.7628
MEM 73.832031 1676512646.8662
MEM 73.832031 1676512646.9707
MEM 73.832031 1676512647.0742
MEM 73.832031 1676512647.1784
MEM 73.832031 1676512647.2826
MEM 73.832031 1676512647.3872
MEM 73.832031 1676512647.4905
MEM 73.832031 1676512647.5940
MEM 73.832031 1676512647.6984
MEM 73.832031 1676512647.8027
MEM 73.832031 1676512647.9063
MEM 73.832031 1676512648.0110
MEM 73.832031 1676512648.1151
MEM 73.832031 1676512648.2199
MEM 73.832031 1676512648.3239
MEM 73.832031 1676512648.4269
MEM 73.832031 1676512648.5311
MEM 73.832031 1676512648.6341
MEM 73.832031 1676512648.7388
MEM 73.832031 1676512648.8439
MEM 73.832031 1676512648.9472
MEM 73.832031 1676512649.0547
MEM 73.832031 1676512649.1580
MEM 73.832031 1676512649.2625
MEM 73.832031 1676512649.3652
MEM 73.832031 1676512649.4675
